rh,max_wind_spd_ts,t_ghi,max_wind_spd,solar_rad,wind_gust_spd,max_temp_ts,min_temp_ts,clouds,max_dni,precip_gpm,wind_spd,slp,ts,max_ghi,temp,pres,dni,dewpt,snow,dhi,precip,wind_dir,max_dhi,ghi,max_temp,t_dni,max_uv,t_dhi,datetime,t_solar_rad,min_temp,max_wind_dir,snow_depth
50.1,1569081600,4994.5,9.6,201.3,9.6,1569078000,1569042000,29,861.0,0.1,7.5,1016.0,1569016800,685.7,19.2,990.0,344.9,7.8,0.0,41.3,0.1,253,107.7,208.1,28.0,8277.8,5.2,992.2,2019-09-21,4832.3,10.0,350,None
71.3,1569171600,4932.9,10.0,125.0,10.0,1569157200,1569186000,83,859.5,17.6,7.1,1010.8,1569103200,680.0,19.1,985.0,342.7,13.9,0.0,41.1,17.6,193,107.4,205.5,27.3,8225.7,2.7,985.5,2019-09-22,3000.6,16.0,340,None
82.9,1569193200,4871.1,7.6,171.9,7.6,1569250800,1569218400,68,857.9,0.1,4.8,1017.7,1569189600,674.2,15.1,991.4,340.5,12.1,0.0,40.8,0.1,200,107.1,203.0,20.3,8172.1,5.0,978.8,2019-09-23,4124.9,10.9,310,None
90.1,1569322800,4809.2,10.4,94.2,10.4,1569326400,1569297600,83,856.4,2.6,7.1,1013.5,1569276000,668.5,13.8,987.2,338.2,12.1,0.0,40.5,2.6,195,106.7,200.4,17.7,8116.7,2.1,971.8,2019-09-24,2261.3,9.4,360,None
77.9,1569405600,4747.2,9.6,187.4,9.6,1569416400,1569384000,48,854.8,1.5,8.0,1011.9,1569362400,662.6,15.8,985.8,335.8,12.0,0.0,40.2,1.5,209,106.4,197.8,19.9,8059.8,3.4,964.7,2019-09-25,4497.1,11.1,240,None
86.9,1569492000,4685.2,9.2,80.9,9.2,1569510000,1569448800,92,853.1,3.2,7.7,1014.6,1569448800,656.8,17.1,988.5,333.4,14.5,0.0,39.9,3.2,190,106.1,195.2,20.3,8001.0,2.5,957.4,2019-09-26,1942.2,14.4,230,None
80.3,1569578400,4623.1,10.0,70.1,10.0,1569589200,1569618000,92,851.5,5.0,8.4,1015.4,1569535200,650.9,16.4,989.3,330.9,13.2,0.0,39.6,5.0,203,105.7,192.6,20.5,7940.5,1.9,950.1,2019-09-27,1682.4,14.7,260,None
80.3,1569675600,4561.1,8.8,74.6,8.8,1569682800,1569650400,61,849.8,0.0,7.6,1019.2,1569621600,645.1,14.8,992.8,328.3,11.4,0.0,39.3,0.0,196,105.4,190.0,19.5,7878.1,1.7000000000000002,942.5,2019-09-28,1790.5,11.9,270,None
75.9,1569783600,4499.2,14.8,136.1,14.8,1569765600,1569733200,31,848.2,1.7000000000000002,10.8,1012.6,1569708000,639.5,15.9,986.5,325.6,10.2,0.0,38.9,1.7000000000000002,199,105.1,187.5,25.7,7813.9,2.8,934.8,2019-09-29,3266.7,5.8,300,None
69.8,1569794400,4437.3,12.4,133.4,12.4,1569852000,1569877200,55,846.6,0.6000000000000001,6.2,1015.7,1569794400,633.8,15.9,989.5,322.8,10.6,0.0,38.6,0.6000000000000001,227,104.7,184.9,21.1,7747.9,4.6,926.8,2019-09-30,3200.6,12.0,330,None
87.1,1569945600,4375.6,8.8,67.0,8.8,1569931200,1569888000,61,844.9,8.0,7.0,1009.9,1569880800,628.1,14.8,983.7,320.0,12.4,0.0,38.3,8.0,197,104.4,182.3,21.2,7680.0,1.6,918.8,2019-10-01,1607.6,9.0,290,None
79.3,1570024800,4314.1,10.8,177.7,10.8,1570014000,1570050000,24,843.2,2.2,8.6,1011.9,1569967200,622.4,13.4,985.7,317.1,10.3,0.0,37.9,2.2,267,104.0,179.8,18.7,7610.4,4.2,910.5,2019-10-02,4265.6,11.4,330,None
74.5,1570100400,4252.8,6.4,76.9,6.4,1570111200,1570082400,42,841.4,0.0,2.7,1020.4,1570053600,616.6,9.3,993.5,314.1,4.9,0.0,37.6,0.0,246,103.7,177.2,15.0,7539.3,1.6,902.0,2019-10-03,1846.1,3.4,360,None
91.3,1570183200,4191.9,9.2,45.7,9.2,1570208400,1570143600,78,839.6,2.6,7.9,1014.1,1570140000,610.8,10.3,987.4,311.1,8.6,0.0,37.2,2.6,202,103.3,174.7,13.8,7467.0,1.8,893.3,2019-10-04,1096.4,4.6,300,None
84.0,1570273200,4131.3,8.8,161.9,8.8,1570284000,1570230000,54,837.8,3.0,5.1,1015.0,1570226400,605.0,14.2,988.7,308.1,11.4,0.0,36.9,3.0,195,103.0,172.1,17.8,7394.1,3.7,884.4,2019-10-05,3884.8,11.7,320,None
90.5,1570374000,4071.2,9.2,68.2,9.2,1570363200,1570395600,75,836.0,5.9,6.7,1015.3,1570312800,599.2,13.4,988.9,305.1,12.0,0.0,36.5,5.9,211,102.6,169.6,16.6,7321.5,1.5,875.2,2019-10-06,1637.2,12.0,310,None
82.0,1570435200,4011.7,8.4,108.7,8.4,1570453200,1570482000,58,834.1,1.5,5.5,1019.0,1570399200,593.4,11.8,992.4,302.1,9.0,0.0,36.1,1.5,246,102.2,167.2,15.4,7250.8,2.1,865.7,2019-10-07,2608.4,9.7,330,None
79.5,1570543200,3952.9,10.0,159.9,10.0,1570546800,1570489200,48,832.2,3.2,8.2,1016.0,1570485600,587.5,14.7,989.6,299.4,10.4,0.0,35.7,3.2,191,101.8,164.7,21.4,7184.5,3.2,855.9,2019-10-08,3837.7,6.9,250,None
76.8,1570615200,3894.9,12.8,153.0,12.8,1570629600,1570654800,52,830.2,2.0,8.8,1015.5,1570572000,581.7,13.4,989.1,296.9,9.8,0.0,35.2,2.0,220,101.5,162.3,17.8,7125.8,2.7,845.9,2019-10-09,3672.3,12.3,310,None
78.1,1570698000,3837.8,10.4,148.4,10.4,1570716000,1570662000,46,828.2,0.8,8.4,1020.1,1570658400,575.8,13.4,993.5,294.7,9.3,0.0,34.9,0.8,205,101.1,159.9,18.2,7071.8,3.8,837.1,2019-10-10,3561.9,10.4,250,None
80.5,1570791600,3781.1,8.0,148.5,8.0,1570802400,1570773600,46,826.2,0.0,6.8,1019.7,1570744800,569.9,13.5,993.1,292.4,9.8,0.0,34.6,0.0,178,100.7,157.5,20.3,7018.7,2.7,829.7,2019-10-11,3563.1,7.8,210,None
83.0,1570903200,3724.8,10.4,48.1,10.4,1570896000,1570860000,49,824.2,2.8,8.8,1016.2,1570831200,564.0,15.7,989.9,290.3,12.5,0.0,34.3,2.8,187,100.3,155.2,20.0,6966.8,1.4,822.1,2019-10-12,1154.5,9.2,210,None
64.0,1570960800,3668.9,12.4,151.7,12.4,1570975200,1570935600,20,822.1,0.0,10.7,1014.2,1570917600,558.1,19.8,988.4,288.2,12.3,0.0,33.9,0.0,183,99.9,152.9,25.4,6917.6,3.4,814.3,2019-10-13,3640.8,16.0,190,None
70.9,1571054400,3613.5,12.8,62.2,12.8,1571061600,1571029200,73,820.0,0.2,10.2,1012.3,1571004000,552.2,17.9,986.4,286.3,12.0,0.0,33.6,0.2,170,99.5,150.6,25.5,6872.0,1.4,806.4,2019-10-14,1492.0,9.1,200,None
87.2,1571151600,3558.8,10.0,91.2,10.0,1571090400,1571169600,68,817.8,23.1,8.5,1010.5,1571090400,546.3,12.9,984.3,284.5,11.5,0.0,33.3,23.1,175,99.1,148.3,18.3,6828.5,2.2,798.9,2019-10-15,2189.5,11.8,340,None
79.0,1571227200,3504.4,9.2,101.0,9.2,1571230800,1571191200,67,815.7,0.0,7.8,1015.6,1571176800,540.4,13.2,989.1,282.7,9.0,0.0,33.0,0.0,188,98.7,146.0,18.8,6784.3,2.8,793.1,2019-10-16,2424.3,8.6,210,None
90.5,1571328000,3450.2,8.8,26.5,8.8,1571306400,1571288400,86,813.5,5.6,7.3,1014.8,1571263200,534.5,13.6,988.4,280.8,12.2,0.0,32.8,5.6,185,98.3,143.8,15.5,6739.3,1.2,787.1,2019-10-17,636.3,12.1,210,None
87.7,1571396400,3396.3,10.0,105.7,10.0,1571400000,1571378400,78,811.3,3.0,7.8,1013.0,1571349600,528.7,14.1,986.7,278.9,12.0,0.0,32.5,3.0,203,97.9,141.5,18.8,6693.4,3.5,781.1,2019-10-18,2535.8,11.2,250,None
112.8,1571497200,3342.8,6.4,30.4,6.4,1571490000,1571504400,98,809.0,22.1,4.6,1008.8,1571436000,522.8,13.3,982.3,276.9,12.7,0.0,32.3,22.1,168,97.5,139.3,15.5,6646.7,1.2,775.0,2019-10-19,728.5,12.0,220,None
121.0,1571583600,3289.6,14.4,30.0,14.4,1571529600,1571536800,85,806.7,22.2,9.8,1006.0,1571522400,517.0,14.0,980.8,275.0,13.3,0.0,32.0,22.2,182,97.1,137.1,18.3,6599.0,1.1,768.9,2019-10-20,720.4,12.0,360,None
110.1,1571612400,3236.8,7.6,60.7,7.6,1571662800,1571623200,72,804.4,3.4,5.1,1018.0,1571608800,511.1,12.8,991.3,272.9,11.5,0.0,31.8,3.4,202,96.7,134.9,14.7,6550.5,1.3,762.8,2019-10-21,1456.3,11.3,350,None
87.6,1571763600,3184.4,7.2,63.1,7.2,1571756400,1571713200,88,802.0,0.0,4.6,1021.8,1571695200,505.3,13.0,995.2,270.9,11.1,0.0,31.5,0.0,171,96.3,132.7,16.0,6501.1,1.9,756.5,2019-10-22,1515.0,10.9,360,None
90.0,1571853600,3132.3,6.8,43.6,6.8,1571839200,1571810400,94,799.6,0.0,4.8,1012.8,1571781600,499.5,13.8,986.5,268.8,12.1,0.0,31.3,0.0,213,95.8,130.5,18.7,6450.8,1.1,750.2,2019-10-23,1047.0,9.8,360,None
81.0,1571922000,3080.8,8.4,115.3,8.4,1571922000,1571896800,51,797.2,0.1,7.0,1012.1,1571868000,493.8,14.8,985.9,266.7,11.4,0.0,31.0,0.1,175,95.4,128.4,19.1,6399.6,2.2,743.9,2019-10-24,2766.8,10.0,260,None
84.4,1571954400,3029.7,7.2,52.5,7.2,1572008400,1571968800,72,794.8,0.0,4.2,1022.3,1571954400,488.0,12.7,995.7,264.5,10.3,0.0,30.7,0.0,190,95.0,126.2,18.6,6347.6,1.2,737.5,2019-10-25,1260.2,8.2,310,None
92.5,1572091200,2979.1,8.8,104.4,8.8,1572102000,1572055200,46,792.3,0.0,6.5,1021.4,1572040800,482.3,10.7,994.5,262.3,9.2,0.0,30.5,0.0,155,94.6,124.1,18.7,6294.6,3.2,731.0,2019-10-26,2505.4,4.6,330,None
92.5,1572199200,2929.0,8.4,30.3,8.4,1572181200,1572156000,96,789.9,13.6,5.1,1020.7,1572127200,476.6,13.2,994.2,249.6,11.8,0.0,29.0,13.6,220,94.1,117.2,17.5,6240.8,1.0,724.5,2019-10-27,758.3,6.9,360,None
94.5,1572238800,2879.5,6.0,16.6,6.0,1572217200,1572300000,98,787.4,2.7,5.5,1019.1,1572217200,471.0,11.4,992.4,257.8,10.7,0.0,29.9,2.7,158,93.7,120.0,13.2,6186.2,1.0,717.9,2019-10-28,397.6,10.4,360,None
90.3,1572346800,2830.6,6.8,79.2,6.8,1572357600,1572372000,77,784.8,1.4,5.7,1019.6,1572303600,465.4,9.6,992.7,255.4,8.1,0.0,29.6,1.4,75,93.3,117.9,10.7,6130.8,2.0,711.3,2019-10-29,1901.4,8.9,360,None
94.0,1572393600,2782.3,5.6,49.0,5.6,1572444000,1572418800,94,782.3,0.2,3.7,1021.7,1572390000,459.8,9.0,994.7,253.1,8.1,0.0,29.4,0.2,36,92.8,115.9,9.9,6074.5,1.3,704.7,2019-10-30,1175.4,8.2,360,None
98.8,1572476400,2734.6,4.4,13.7,4.4,1572534000,1572501600,92,779.8,1.9,2.9,1018.8,1572476400,454.3,10.1,991.9,250.7,9.9,0.0,29.1,1.9,98,92.4,113.9,11.6,6017.5,0.9,698.0,2019-10-31,328.0,8.6,350,None
95.0,1572620400,2687.6,11.2,17.2,11.2,1572620400,1572588000,95,777.2,7.4,8.4,1011.9,1572562800,448.8,11.9,985.4,248.3,11.1,0.0,28.8,7.4,185,92.0,112.0,13.1,5959.9,1.0,691.3,2019-11-01,412.4,10.6,210,None
98.0,1572681600,2641.3,12.0,51.2,12.0,1572652800,1572656400,92,774.6,5.2,10.9,999.1,1572649200,443.4,13.7,974.1,245.9,11.4,0.0,28.5,5.2,203,91.5,110.1,17.5,5901.5,1.5,684.5,2019-11-02,1228.0,12.0,240,None
88.8,1572782400,2595.7,12.8,79.1,12.8,1572786000,1572807600,74,772.0,7.9,11.1,989.8,1572735600,438.0,11.8,964.0,243.4,10.2,0.0,28.2,7.9,192,91.1,108.2,14.8,5842.6,2.4,677.7,2019-11-03,1898.3,10.1,270,None
85.5,1572850800,2550.9,12.4,104.8,12.4,1572876000,1572904800,38,769.3,3.9,10.9,995.8,1572822000,432.7,10.7,969.7,241.0,8.6,0.0,28.0,3.9,193,90.7,106.3,14.4,5783.2,2.4,670.8,2019-11-04,2515.4,9.2,220,None
102.0,1572958800,2506.8,8.4,45.4,8.4,1572951600,1572962400,84,766.7,2.9,5.5,999.0,1572908400,427.5,8.6,972.4,238.5,6.7,0.8,27.7,2.9,193,90.2,104.5,13.5,5723.4,1.3,663.9,2019-11-05,1090.4,5.4,230,None
88.5,1573070400,2463.6,6.8,83.4,6.8,1573038000,1572998400,78,764.1,1.6,6.0,1006.0,1572994800,422.3,9.1,979.4,236.0,7.1,0.0,27.4,1.6,199,89.8,102.6,11.7,5663.4,1.6,657.0,2019-11-06,2000.7,6.7,280,None
86.7,1573113600,2421.1,13.2,92.8,13.2,1573135200,1573164000,58,761.4,3.2,8.5,1003.5,1573081200,417.2,6.8,976.9,233.5,5.2,0.0,27.1,3.2,197,89.4,100.9,10.6,5603.2,2.6,650.1,2019-11-07,2227.6,5.7,340,None
89.3,1573218000,2379.6,6.4,93.5,6.4,1573218000,1573171200,60,758.8,0.0,3.6,1005.9,1573167600,412.1,5.7,979.0,231.0,3.8,0.0,26.8,0.0,210,89.0,99.1,11.1,5543.2,2.2,643.1,2019-11-08,2242.8,1.7000000000000002,360,None
85.2,1573311600,2338.9,7.2,96.5,7.2,1573311600,1573336800,31,756.1,0.0,4.1,1011.4,1573254000,407.1,5.1,984.3,228.5,2.6,0.0,26.5,0.0,209,88.5,97.5,11.1,5483.4,2.6,636.1,2019-11-09,2315.8,2.4,330,None
92.1,1573372800,2299.1,8.0,87.0,8.0,1573387200,1573340400,57,753.5,0.0,4.3,1011.3,1573340400,402.2,4.9,984.2,226.0,3.5,0.0,26.2,0.0,149,88.1,95.8,8.2,5424.3,1.9,629.1,2019-11-10,2086.9,-0.7000000000000001,330,None
92.4,1573477200,2260.2,8.0,42.9,8.0,1573480800,1573452000,79,750.8,1.9,5.2,1012.2,1573426800,397.4,3.7,985.0,223.6,2.5,0.0,25.9,1.9,206,87.7,94.2,8.2,5366.1,1.3,622.1,2019-11-11,1028.4,-1.7000000000000002,350,None
87.6,1573556400,2222.3,7.6,80.6,7.6,1573563600,1573596000,61,748.2,0.4,7.0,1008.8,1573513200,392.6,4.6,981.8,221.2,2.9,0.0,25.6,0.4,201,87.3,92.6,9.5,5309.3,2.0,615.1,2019-11-12,1933.2,1.0,350,None
96.6,1573657200,2185.4,6.4,37.0,6.4,1573657200,1573614000,88,745.5,0.8,5.0,1006.8,1573599600,387.9,2.4,979.6,218.9,1.8,4.1,25.3,0.8,190,86.8,91.1,6.3,5254.3,1.1,608.0,2019-11-13,888.2,-2.9,300,None
96.2,1573722000,2149.5,8.0,9.0,8.0,1573732800,1573696800,100,742.9,10.7,5.6,1000.5,1573686000,383.3,3.7,973.6,216.7,3.0,4.0,25.0,10.7,123,86.4,89.6,5.2,5201.7,0.8,600.9,2019-11-14,215.3,0.5,350,None
92.8,1573801200,2114.6,7.2,79.2,7.2,1573826400,1573851600,69,740.3,6.6,5.6,1000.4,1573772400,378.8,2.9,973.4,214.7,2.1,0.0,24.7,6.6,220,86.0,88.1,7.2,5151.7,1.9,593.9,2019-11-15,1901.2,0.9,360,None
97.8,1573912800,2080.8,8.0,85.4,8.0,1573916400,1573858800,41,737.7,0.0,6.1,1009.4,1573858800,374.3,0.9,982.0,212.7,0.5,0.0,24.5,0.0,194,85.6,86.7,4.8,5104.2,2.2,586.8,2019-11-16,2050.0,-2.4,360,None
90.3,1573995600,2048.0,8.0,16.7,8.0,1573999200,1573966800,97,735.1,0.8,6.1,1008.8,1573945200,370.0,2.7,981.6,210.7,1.0,0.0,24.2,0.8,219,85.2,85.3,6.9,5058.0,0.8,580.4,2019-11-17,400.1,-1.5,360,None
79.8,1574074800,2016.2,7.2,42.9,7.2,1574074800,1574056800,86,732.5,2.4,5.6,1013.2,1574031600,365.7,5.1,986.1,208.9,2.0,0.0,24.0,2.4,228,84.8,84.0,7.3,5012.5,1.1,574.9,2019-11-18,1029.7,3.4,300,None
84.0,1574157600,1985.4,6.4,72.8,6.4,1574168400,1574193600,71,730.0,0.0,4.8,1018.3,1574118000,361.6,4.0,991.0,207.0,1.4,0.0,23.7,0.0,246,84.5,82.7,7.2,4968.1,2.4,569.4,2019-11-19,1747.2,0.8,360,None
92.0,1574215200,1955.5,6.4,60.9,6.4,1574262000,1574226000,76,727.5,0.0,4.5,1014.8,1574204400,357.5,1.0,987.3,205.2,-0.1,0.0,23.5,0.0,275,84.1,81.5,6.3,4925.2,1.4,564.0,2019-11-20,1461.4,-2.0,360,None
93.6,1574370000,1926.5,7.6,44.1,7.6,1574337600,1574290800,92,725.0,1.9,6.4,1009.1,1574290800,353.5,3.8,982.0,203.5,2.7,1.8,23.3,1.9,149,83.7,80.3,8.7,4884.4,1.7000000000000002,558.5,2019-11-21,1057.3,-0.30000000000000004,360,None
86.5,1574449200,1898.7,10.0,20.9,10.0,1574431200,1574406000,97,722.6,0.4,7.5,1003.5,1574377200,349.7,7.3,976.8,201.9,5.0,0.0,23.0,0.4,95,83.3,79.1,12.5,4846.5,0.8,553.1,2019-11-22,501.9,2.0,180,None
83.3,1574488800,1871.8,9.6,23.3,9.6,1574517600,1574542800,98,720.2,1.9,5.2,995.7,1574463600,345.9,7.1,969.2,200.5,4.5,0.0,22.8,1.9,239,83.0,78.0,9.3,4812.1,0.8,547.7,2019-11-23,558.1,5.8,360,None
94.0,1574604000,1846.1,4.0,45.3,4.0,1574604000,1574575200,93,717.8,0.30000000000000004,3.0,1007.5,1574550000,342.3,7.3,980.7,199.2,6.5,0.0,22.6,0.30000000000000004,182,82.6,76.9,11.4,4781.6,1.4,542.3,2019-11-24,1088.4,3.2,360,None
96.2,1574694000,1821.5,6.8,62.6,6.8,1574694000,1574654400,75,715.4,0.0,3.9,1011.0,1574636400,338.7,6.1,984.0,198.0,5.5,0.0,22.4,0.0,241,82.3,75.9,8.7,4753.2,1.8,537.7,2019-11-25,1503.2,2.7,360,None
94.7,1574773200,1797.7,8.4,22.1,8.4,1574773200,1574805600,95,713.2,1.1,6.6,1007.5,1574722800,335.3,7.9,980.8,196.9,7.3,0.0,22.3,1.1,175,81.9,74.9,12.1,4725.3,0.8,534.3,2019-11-26,530.8,5.4,350,None
87.2,1574863200,1774.8,15.2,40.3,15.2,1574856000,1574812800,74,710.9,6.6,12.4,999.6,1574809200,331.9,10.2,973.3,195.8,8.1,0.0,22.1,6.6,188,81.6,74.0,13.1,4698.1,1.3,531.1,2019-11-27,966.3,6.0,220,None
87.4,1574910000,1752.8,12.4,57.8,12.4,1574942400,1574967600,73,708.7,6.5,10.8,1003.9,1574895600,328.7,9.8,977.5,194.6,7.9,0.0,22.0,6.5,197,81.3,73.0,11.9,4671.5,1.6,527.9,2019-11-28,1386.1,9.1,230,None
88.8,1574992800,1731.7,9.6,44.6,9.6,1575036000,1575061200,77,706.6,7.5,7.1,1013.5,1574982000,325.6,8.7,986.7,193.6,7.0,0.0,21.9,7.5,247,81.0,72.2,10.7,4645.5,1.0,524.9,2019-11-29,1070.3,7.4,360,None
84.9,1575115200,1711.4,8.4,45.6,8.4,1575118800,1575100800,79,704.5,0.4,5.3,1020.1,1575068400,322.6,5.7,992.9,192.5,3.3,0.0,21.7,0.4,103,80.7,71.3,8.4,4620.3,1.6,521.9,2019-11-30,1094.9,1.9,360,None
95.2,1575237600,1692.0,6.4,11.6,6.4,1575208800,1575176400,96,702.5,7.6,3.6,1015.4,1575154800,319.8,5.5,988.3,191.5,5.0,0.0,21.6,7.6,194,80.4,70.5,7.5,4595.8,0.6000000000000001,519.1,2019-12-01,277.5,4.1,360,None
81.0,1575280800,1673.6,9.6,69.7,9.6,1575241200,1575324000,31,700.6,0.0,7.7,1024.6,1575241200,317.0,3.2,997.0,190.5,0.4,0.0,21.5,0.0,155,80.1,69.7,6.1,4572.2,1.8,516.3,2019-12-02,1673.5,1.5,360,None
81.3,1575367200,1656.0,8.8,68.5,8.8,1575381600,1575356400,42,698.7,0.0,7.5,1027.2,1575327600,314.4,1.7000000000000002,999.3,189.6,-1.4,0.0,21.4,0.0,230,79.8,69.0,5.8,4549.4,1.7000000000000002,513.7,2019-12-03,1644.3,-0.6000000000000001,360,None
89.5,1575414000,1639.4,5.6,44.9,5.6,1575464400,1575432000,77,696.9,0.0,2.5,1021.9,1575414000,311.8,-0.7000000000000001,994.0,188.6,-1.9,0.0,21.3,0.0,141,79.6,68.3,5.7,4527.5,0.8,511.1,2019-12-04,1078.1,-4.0,360,None
99.1,1575576000,1623.7,5.2,65.1,5.2,1575583200,1575529200,48,695.3,0.0,2.1,1025.0,1575500400,309.7,-2.2,996.8,187.8,-2.5,0.0,21.2,0.0,144,79.3,67.7,-0.8,4506.6,1.7000000000000002,508.7,2019-12-05,1562.3,-3.7,310,None
98.5,1575669600,1608.9,10.4,11.3,10.4,1575669600,1575615600,81,694.0,0.8,7.3,1022.5,1575586800,307.8,1.1,994.7,186.9,0.6000000000000001,0.0,21.1,0.8,187,79.2,67.0,7.7,4486.6,0.6000000000000001,506.4,2019-12-06,270.1,-1.8,250,None
90.6,1575676800,1595.0,10.8,45.5,10.8,1575727200,1575694800,71,692.7,0.6000000000000001,7.5,1020.5,1575673200,306.0,8.1,993.5,186.2,6.7,0.0,21.0,0.6000000000000001,196,79.0,66.5,10.7,4467.6,0.9,504.3,2019-12-07,1091.8,3.4,230,None
87.0,1575813600,1582.1,12.4,17.0,12.4,1575806400,1575777600,93,691.5,2.9,10.3,1015.8,1575759600,304.3,9.3,989.0,185.4,7.2,0.0,20.9,2.9,192,78.8,65.9,12.6,4449.8,0.6000000000000001,502.3,2019-12-08,408.2,7.8,240,None
81.8,1575910800,1570.1,15.6,40.1,15.6,1575896400,1575928800,65,690.4,7.4,13.7,1012.9,1575846000,302.8,7.2,986.0,184.7,4.4,0.0,20.8,7.4,247,78.6,65.4,9.6,4433.0,0.9,500.4,2019-12-09,961.5,5.9,320,None
82.5,1575932400,1559.1,9.2,57.8,9.2,1575982800,1576008000,73,689.4,0.0,4.7,1027.6,1575932400,301.4,3.1,999.9,184.1,0.30000000000000004,0.0,20.8,0.0,236,78.5,65.0,7.7,4417.3,1.7000000000000002,498.6,2019-12-10,1387.8,-1.0,330,None
94.4,1576072800,1549.0,8.4,11.0,8.4,1576094400,1576018800,98,688.5,5.2,7.5,1015.0,1576018800,300.2,2.8,987.6,183.5,2.0,1.1,20.7,5.2,178,78.4,64.5,4.5,4402.8,0.5,497.0,2019-12-11,263.8,-1.7000000000000002,200,None
84.1,1576188000,1539.9,12.4,59.0,12.4,1576159200,1576137600,77,687.7,4.8,9.2,1004.9,1576105200,299.1,4.1,977.9,182.9,1.6,0.0,20.6,4.8,195,78.3,64.2,6.8,4389.6,1.5,495.5,2019-12-12,1415.5,2.7,260,None
79.7,1576238400,1531.7,15.2,55.2,15.2,1576234800,1576191600,64,687.0,10.2,12.8,990.3,1576191600,298.1,6.1,963.9,182.4,2.6,0.0,20.6,10.2,228,78.2,63.8,11.9,4377.5,1.0,494.2,2019-12-13,1325.6,3.4,280,None
79.4,1576299600,1524.5,18.0,61.2,18.0,1576321200,1576281600,62,686.4,6.5,12.4,1002.9,1576278000,297.2,8.8,976.3,181.9,5.0,0.0,20.5,6.5,203,78.1,63.5,11.6,4366.7,1.7000000000000002,493.0,2019-12-14,1469.6,3.8,280,None
88.0,1576393200,1518.3,14.8,15.2,14.8,1576396800,1576447200,97,685.9,7.1,8.9,1008.5,1576364400,296.5,9.8,981.9,181.5,7.9,0.0,20.5,7.1,205,78.0,63.3,11.8,4357.2,0.6000000000000001,491.9,2019-12-15,363.9,8.1,330,None
82.0,1576515600,1513.1,14.0,16.5,14.0,1576519200,1576450800,99,685.5,0.1,10.1,1007.1,1576450800,296.0,10.5,980.6,181.2,7.2,0.0,20.5,0.1,177,77.9,63.0,14.6,4349.0,0.6000000000000001,491.0,2019-12-16,395.0,6.0,290,None
68.3,1576605600,1508.7,13.2,47.0,13.2,1576576800,1576620000,66,685.3,1.1,11.9,1005.9,1576537200,295.5,12.7,979.7,180.9,7.0,0.0,20.4,1.1,181,77.9,62.9,16.3,4342.1,1.0,490.3,2019-12-17,1129.1,9.7,350,None
93.1,1576670400,1505.4,10.0,22.0,10.0,1576677600,1576706400,81,685.1,3.8,5.7,1016.1,1576623600,295.2,10.1,989.4,180.7,9.0,0.0,20.4,3.8,224,77.9,62.7,14.1,4336.6,0.9,489.7,2019-12-18,528.6,7.9,350,None
86.3,1576792800,1503.0,15.2,55.5,15.2,1576760400,1576728000,39,685.0,0.0,10.8,1010.9,1576710000,295.1,8.9,984.1,180.5,6.2,0.0,20.4,0.0,200,77.9,62.6,14.6,4332.4,1.5,489.3,2019-12-19,1331.2,1.9,360,None
99.2,1576832400,1501.6,20.4,18.2,20.4,1576828800,1576850400,79,685.1,9.7,13.8,994.3,1576796400,295.1,11.1,968.0,180.4,7.5,1.0,20.4,9.7,190,77.9,62.6,15.0,4329.7,0.8,489.0,2019-12-20,437.8,7.8,230,None
91.7,1576958400,1501.2,15.6,57.0,15.6,1576933200,1576904400,71,685.2,4.0,8.5,993.9,1576882800,295.2,6.5,967.4,180.3,5.1,0.0,20.4,4.0,187,77.9,62.6,10.3,4328.2,1.5,488.8,2019-12-21,1368.9,3.5,280,None
83.0,1577008800,1501.7,17.6,23.1,17.6,1577019600,1577044800,84,685.5,6.9,13.0,993.8,1576969200,295.5,8.1,967.5,180.3,5.5,0.0,20.4,6.9,210,77.9,62.6,10.2,4328.2,0.7000000000000001,488.9,2019-12-22,555.4,6.9,270,None
77.8,1577098800,1503.3,12.8,60.5,12.8,1577109600,1577138400,67,685.9,2.6,10.6,1015.4,1577055600,295.9,7.9,988.4,180.4,4.3,0.0,20.4,2.6,222,78.0,62.6,9.6,4329.6,1.4,489.1,2019-12-23,1452.1,5.9,280,None
85.2,1577174400,1505.7,12.8,42.1,12.8,1577196000,1577160000,86,686.4,8.3,10.3,1019.6,1577142000,296.4,7.7,992.5,180.5,5.3,0.0,20.4,8.3,199,78.0,62.7,14.1,4332.3,1.3,489.4,2019-12-24,1011.0,4.1,270,None
83.0,1577246400,1509.2,10.0,62.3,10.0,1577275200,1577311200,44,687.0,1.1,7.4,1024.5,1577228400,297.1,7.7,997.3,180.7,5.1,0.0,20.4,1.1,238,78.1,62.9,10.9,4336.5,1.6,489.9,2019-12-25,1495.8,5.0,360,None
95.4,1577386800,1513.6,8.8,35.7,8.8,1577386800,1577340000,80,687.7,1.1,5.7,1026.0,1577314800,297.9,2.9,998.3,180.9,2.2,0.0,20.4,1.1,243,78.2,63.1,8.5,4342.0,1.3,490.6,2019-12-26,855.9,-0.7000000000000001,360,None
90.3,1577412000,1519.0,10.4,55.7,10.4,1577458800,1577401200,75,688.5,14.4,8.0,1027.0,1577401200,298.8,8.4,999.8,181.2,7.0,0.0,20.5,14.4,237,78.3,63.3,10.1,4348.9,1.5,491.4,2019-12-27,1336.2,5.5,360,None
